abuseCount,customerNickname,helpfulNo,helpfulYes,id,imagesCount,languageCode,postedDate,productId,profileInfo.ugcSummary.answerCount,profileInfo.ugcSummary.reviewCount,ratingValue,reviewText,reviewTitle,reviewed,score,languageCode,translation.reviewText,translation.reviewTitle
0,iHerb Customer,0,0,0e618925-b23f-49a3-bb87-4cb2d9d3b0d4,0,en-US,2020-11-21T06:09:18.673Z,102455,11,58,20,"The mask is not too small for my face, but there is only one fold in the material for expanding the mask around the nose and chin, so it does not actually cover enough to use it and be protected.  If they had added just one more fold in the material to allow for the nose and chin, it would be perfect for small & medium adult faces. This could be for children if you add your own nose wire to help the mask shape the top of the mask.   ",Ok but too small,FALSE,1605938959,en-US,,
0,iHerb Customer,0,0,446209af-3775-47ca-8945-7b9c85006bc3,0,en-US,2020-11-20T21:14:03.242Z,102455,2,1,50,"It's light, comfortable, and quick drying. The sides adjust for the perfect fit. ","Very comfortable, best price. ",FALSE,1605906843,en-US,,
0,iHerb Customer,0,0,3bff082d-fa08-48c8-b807-bc91f279c6c4,0,en-US,2020-11-20T00:32:30.466Z,102455,1,1,20,Uncomfortable ,Below average,FALSE,1605832350,en-US,,
0,iHerb Customer,0,0,ea08ee2a-da24-46c1-875e-138c2fadeb80,1,en-US,2020-11-18T08:26:34.931Z,102455,6,81,50,Great value for money! a bit small for my face but comfortable and looks nice.,Looks good and cheap,TRUE,1605687995,en-US,,
0,iHerb Customer,0,0,1b37a248-4f6f-4c53-837a-0cd09ef11e00,0,ja-JP,2020-11-11T04:22:54.5Z,102455,0,14,30,もう少し大きいサイズが欲しい。,まあ良い,FALSE,1605068575,ja-JP,I want a slightly larger size.,en-US
0,iHerb Customer,0,0,5519f2da-59fe-4103-ba18-6627789184bd,0,en-US,2020-11-09T17:22:35.105Z,102455,0,1,40,More useful for smaller faces.,Nice. ,TRUE,1604942555,en-US,,
0,iHerb Customer,0,0,27d28ebf-ee4b-4275-abca-257783e96afd,0,ru-RU,2020-11-08T07:56:47.302Z,102455,0,11,30,"Сшить как-то неправильно, маленькая повязка. Но материал лён это очень хорошо ",Удовлетворительно,FALSE,1604822207,ru-RU,"Sewing up somehow wrong, little bandage. But the linen material is very good",en-US
0,Read more reviews,0,2,e8814a24-4166-4943-8025-4fa7384906f9,0,en-US,2020-10-27T22:16:01.028Z,102455,6,284,30,"The mask is a little too small or I have an oversized head LOL
It also doesn’t cover the face from nose to chin or it’s my oversized head again.
But it is a shipping saver 😉",Ok,TRUE,1604614561,en-US,,
1,iHerb Customer,0,0,6983fa22-f64b-4ffd-986c-27c424930e61,0,ru-RU,2020-11-01T05:47:27.884Z,102455,0,9,50,"Хорошо увлажняет, мне нравится  ",Excellent!,TRUE,1604209648,ru-RU,"It moisturizes well, I like it",en-US
0,iHerb Customer,0,1,dc29e08d-243c-4b01-9701-9717a8e49df8,0,he-IL,2020-10-27T15:02:06.885Z,102455,2,152,50,מאוד נעימה על העור. יש מנגנון שאפשר לשים את המסיכה שלא תכאב באוזניים,מצוין!,TRUE,1604199727,he-IL,Very pleasant on the skin. There is a mechanism that you can put the mask on so that it does not hurt the ears,en-US
0,iHerb Customer,0,31,43cad0ab-cf9f-4ccf-ac08-6dbc552cb1f0,2,es-MX,2021-01-22T17:36:49.631Z,103204,0,3,50,"Me encantan, hay que tomar en cuenta que son talla L, pero son muy cómodas y no se empañan los lentes.

",¡Excelente!,TRUE,1623389810,es-MX,"I love them, you have to take into account that they are size L, but they are very comfortable and the lenses do not mist.",en-US
0,iHerb Customer,1,22,f994c3a0-c667-47a3-ba13-b18926b3a5c1,0,en-US,2021-01-31T11:22:33.143Z,103205,0,24,50,"It is good to get such a mask, as they have recently become mandatory, no longer allow you to cover your mouth with a scarf.",Excellent!,FALSE,1620256953,en-US,,
1,djagi,0,20,018c2770-792e-4461-bb46-817134d645f1,0,en-US,2021-01-27T14:04:20.879Z,103205,0,179,50,"N95 and KF94 masks look similar and filter an almost identical percentage of particles - 95% vs. 94%. Apart from the 1% difference in filtration, there are some small differences in other factors, for example the standards require N95 masks to be a little easier to exhale (""exhalation resistance""). Korean masks are required to test for ""CO2 clearing"", which prevents the accumulation of CO2 in the mask. In contrast, N95 masks do not have this requirement. To obtain a mask label certificate, Korea requires human fitness tests. US N95 certification does not require a suitability test.",Excellent!,TRUE,1619532261,en-US,,
0,TMC,0,8,e9884291-6c59-4e42-8129-d1d7036fc40a,0,ru-RU,2021-01-25T12:18:21.927Z,103205,282,108,50,"Очень комфортная маска. Рассчитана данная маска на достаточно крупные лица. Для меня оказалась слегка большевата, но это не критично. Понравилось что идет в отдельной упаковке.  Дышится в ней достаточно легко. Закажу еще пару штук.",Очень комфортная маска.,FALSE,1614687502,ru-RU,"Very comfortable mask. This mask is designed for fairly large faces. It turned out to be a bit big for me, but this is not critical. I liked what comes in a separate package. It is easy to breathe in it. I&#39;ll order a couple more.",en-US
1,INNAg,1,10,4b7f0287-22b4-4562-bf30-f8c6a048fc90,0,ru-RU,2021-01-11T10:05:50.583Z,103205,396,119,50,Очень удобная маска ! Для маленького лица большая . Подойдёт больше мужчинам . Муж доволен . ,Прекрасно!,TRUE,1613858751,ru-RU,Very comfortable mask! Large for a small face. More suitable for men. The husband is happy.,en-US
0,iHerb Customer,0,6,db439dca-e3c4-4fc1-be04-2d5f2a580003,0,en-US,2021-01-18T01:57:17.726Z,103204,1,81,50,"These are good masks. They're packaged nicely in individual packages, so they're nice for keeping in your purse or in the car. They fit nicely and are breathable. My face is on the smaller side so I did have to make knots/loops in the ear loops to adjust the size, but when I did they fit closely on the sides, the chin, and around the nose  like they should without feeling uncomfortable. ",Excellent!,TRUE,1613267838,en-US,,
0,iHerb Customer,0,1,7b3482a0-a131-45af-863e-0df2a586678d,0,ru-RU,2021-02-05T11:47:49.097Z,103205,1,87,40,"Мне нравятся эти маски, единственный минус - это то, что сама маска большого размера, но это не критично. Довольно легко в ней дышится, нет чувства как буд-то задыхаешься. Резинки на ушах не жесткие, нет дискомфорта. При ношении очки не запотевают, что не скажеши о многих других масках. Если мой отзыв был полезен, буду безмерно благодарна, если нажмете ДА. Вам не сложно, а мне приятно))) Спасибо!",Хорошая защитная макска,FALSE,1612914469,ru-RU,"I like these masks, the only negative is that the mask itself is large, but this is not critical. It is quite easy to breathe in it, there is no feeling as if you are suffocating. The rubber bands on the ears are not hard, there is no discomfort. The glasses do not fog up when worn, which is not the case with many other masks. If my review was helpful, I would be immensely grateful if you click YES. It&#39;s not difficult for you, but I&#39;m pleased))) Thank you!",en-US
0,emmaiherb,0,4,f9cb0c7f-1eae-4ea1-9961-f22e9cfae7ff,0,ru-RU,2021-01-22T16:28:36.026Z,103205,373,318,50,"Очень хорошая маска, аккуратная. Мне кажется это больше летний вариант,понравилась. Рекомендую.",Прекрасно!,FALSE,1612888116,ru-RU,"Very good mask, neat. I think this is more of a summer option, I liked it. Recommend.",en-US
0,iHerb Customer,0,0,1949ffd3-000d-40c1-bd5b-75507febfe73,0,en-US,2021-02-06T23:42:59.723Z,103205,0,17,40,Korean KF94 mask is good especially for girls who will wear make up to work every day. 👍🏻,Good,FALSE,1612654980,en-US,,
0,iHerb Customer,0,0,f23538e9-9b85-4024-81c7-7192f98c7184,0,en-US,2021-02-06T23:36:08.035Z,103205,0,5,50,good,Excellent!,FALSE,1612654568,en-US,,
0,iHerb Customer,0,0,8a5fc29f-d852-4e1c-b73e-7a3163f14ae5,0,en-US,2021-02-06T16:17:15.698Z,103205,2,120,50,Equivalent to FFP2. Very good price,Excellent!,FALSE,1612628236,en-US,,
0,iHerb Customer,0,0,a1430836-6327-4719-bc54-3b1711151d3c,0,ar-SA,2021-02-06T10:45:13.841Z,103205,0,475,50,بطله ,ممتاز!,FALSE,1612608314,ar-SA,heroine,en-US
0,teymiah,0,0,1404bfcb-0b9d-494d-83d0-49e9f721ac2c,0,ru-RU,2021-02-06T02:08:15.463Z,103205,0,129,50,Отличная маска,Прекрасно!,FALSE,1612577295,ru-RU,Great mask,en-US
0,iHerb Customer,0,0,e3de9f59-6609-4444-8f15-498578212c61,0,en-US,2021-02-05T22:05:14.138Z,103205,0,12,50,fit well,Excellent!,FALSE,1612562714,en-US,,
0,iHerb Customer,0,0,a7ea5dac-6fe9-4877-b9ec-8eedf9b9e821,0,ru-RU,2021-02-05T20:23:27.799Z,103205,122,127,50,"Хорошая маска, только учитывайте что она размера L . Будьте здоровы!",Прекрасно!,FALSE,1612556608,ru-RU,"Nice mask, just keep in mind that it is L size. Be healthy!",en-US
0,iHerb Customer,0,0,9446590c-207b-4f51-893b-9a381a71d76c,0,ru-RU,2021-02-05T18:57:08.533Z,103205,0,82,50,"Хорошая маска, плотная. ",Прекрасно!,FALSE,1612551429,ru-RU,"Nice mask, tight.",en-US
0,iHerb Customer,0,0,2b239cd9-af4d-4a2d-b6b2-f88e31f82289,0,en-US,2021-02-05T16:28:07.316Z,103205,1,22,50,"I was testing several brands of disposable masks and these were comfortable, easy to wear and I feel same wearing it.",Excellent!,FALSE,1612542487,en-US,,
0,iHerb Customer,0,0,c995f0a6-1418-4f17-8bf8-4eaa34f88655,0,ru-RU,2021-02-05T13:39:12.818Z,103205,0,126,50,"отличные маски, хорошо защищают, удобные.",Прекрасно!,FALSE,1612532353,ru-RU,"great masks, good protection, comfortable.",en-US
0,iHerb Customer,0,0,1fae3d56-25a6-4ef7-aee2-9bbc89fc36da,0,en-US,2021-02-04T21:45:53.519Z,103205,0,32,30,"These mask were a little too lose on my face. Rather than fit my face they are stiff and seem to just sit on my face. They would probably be a great find for someone with a bigger face, I’m a slender female 140 lbs. if that helps any. I will stick with the mask that I have been getting here and pass these on to my husband, son or neighbor. They are constructed well and offer good coverage. I will have to see how they hold up to the washing machine, because even though I buy disposable mask, I will wash them in a lingerie bag and wear them under my cloth mask when I want to be extra careful. I’m not saying this is a good idea for others or even myself, but it seems to work for me. ",Ok,TRUE,1612475154,en-US,,
0,iHerb Customer,0,0,cc58dad6-f3a9-426f-b2de-1d7af0eb8fa5,0,fr-FR,2021-02-04T19:36:21.59Z,103205,0,99,50,je vais recommandé le plus grand paquet,Excellent !,FALSE,1612467382,fr-FR,i will recommended the biggest package,en-US
0,iHerb Customer,0,0,b95f4ff8-5a25-4c85-86a1-ea0f64bdbebf,0,ru-RU,2021-02-04T17:43:56.145Z,103205,0,120,50,"Маска отличная, главное очень актуально в данный период времени.  Защищаю себя и свою семью поэтому заказала для всех членов семьи. Но эта подошла лучше для мужа .",Прекрасно!,FALSE,1612460636,ru-RU,"The mask is excellent, the main thing is very relevant at this time. I protect myself and my family so I ordered it for all family members. But this one fit better for her husband.",en-US
0,iHerb Customer,0,0,eecc34b6-724a-4ef5-a49a-d33c664743c5,0,en-US,2021-02-04T16:55:34.271Z,103205,5,69,50,Good product,FDA approved ,FALSE,1612457734,en-US,,
0,iHerb Customer,0,0,3ef909cb-2a27-411b-bbd3-b78dd80a01cc,0,ru-RU,2021-02-04T12:11:39.264Z,103205,0,289,50,"Мне маска понравилась, можно перекрестить резиночки, если велика.",Прекрасно!,FALSE,1612440699,ru-RU,"I liked the mask, you can cross the rubber bands if it&#39;s large.",en-US
0,Cris,0,0,1ba05bfe-5963-4e4f-89ba-6b270277e7ab,0,en-US,2021-02-04T04:57:45.093Z,103205,0,44,50,It is a very comfortable mask for long use. I use it on the plane. ,Excellent!,FALSE,1612414665,en-US,,
0,iHerb Customer,0,0,57012065-422a-44df-b6d7-fe0e17be072a,0,ru-RU,2021-02-03T15:02:37.844Z,103205,0,15,50,Хорошая!!!,Прекрасно!,FALSE,1612364558,ru-RU,Good !!!,en-US
1,iHerb Customer,0,0,ae5cf735-ec86-4340-95ea-91ba66e5730e,0,ru-RU,2021-02-03T10:26:14.134Z,103205,1,34,50,Классные маски! Знакомые брали и я решила взять! Прекрасно дышать и губы не дотрагиваются до маски,Прекрасно!,FALSE,1612347974,ru-RU,Cool masks! Friends took it and I decided to take it! Breathe well and lips don&#39;t touch the mask,en-US
0,iHerb Customer,0,0,08e16b7c-182f-4188-87af-62af3357b336,0,en-US,2021-02-03T08:55:32.254Z,103205,0,5,50,comfortable and good mask,Excellent!,FALSE,1612342532,en-US,,
0,iHerb Customer,0,0,de43c584-ea1c-46c7-a476-a5d55982964f,0,en-US,2021-02-03T03:52:56.716Z,103205,0,4,50,great masks,Excellent!,FALSE,1612324377,en-US,,
0,iHerb Customer,0,0,a0a372d2-d487-4ace-bae2-92311f7380f9,0,fr-FR,2021-02-03T03:18:32.204Z,103204,0,1,50,Très confortable ,Excellent!,FALSE,1612322312,fr-FR,Very comfortable,en-US
0,iHerb Customer,0,0,f8ded119-15a0-46a0-8ce4-6088ad72505e,0,ru-RU,2021-02-03T01:14:57.194Z,103205,12,403,50,"крутая маска, не давит, дышать легко",Прекрасно!,FALSE,1612314897,ru-RU,"cool mask, does not press, breathe easily",en-US
0,iHerb Customer,0,0,2e3f85d3-ad6d-488b-9fbc-e52f50d6ed18,0,en-US,2021-02-01T20:28:38.647Z,103204,0,2,40,Great! So iherb brought these in so we have access to high filtering masks. Only thing is I have to tie the ends because the straps a bit long if you have a smaller head,Good,FALSE,1612211319,en-US,,
0,iHerb Customer,0,0,6fba88b3-ebb6-4c21-bcb2-7689ec2ab1de,0,ru-RU,2021-02-01T17:38:41.386Z,103205,0,46,50,Взяли для пробы   ,Прекрасно!,FALSE,1612201121,ru-RU,Took for a test,en-US
0,iHerb Customer,0,0,e6f2a67d-ae58-44d2-8b9e-dada5e5b291c,0,en-US,2021-02-01T15:54:59.208Z,103204,0,1,40,"It has more protection than the cloth masks.   I realize the N95 are the best
But this is second in line.   How ever,I still
would  double up",Good,FALSE,1612194899,en-US,,
0,iHerb Customer,0,0,9d982cbf-201d-41ff-a53a-27b627902677,0,en-US,2021-02-01T12:16:25.749Z,103205,0,87,50,good quality and cheap ,good,FALSE,1612181786,en-US,,
0,iHerb Customer,0,0,6939316f-690d-470a-8710-f632b5374912,0,en-US,2021-02-01T01:11:35.526Z,103205,0,106,40,"Nice mask, add a clip for extra protection! ",Good,FALSE,1612141896,en-US,,
0,iHerb Customer,0,0,f1c46452-a3f1-412b-a74a-1f9595d6096f,0,ru-RU,2021-01-31T21:06:13.955Z,103205,0,125,50,"Хорошая маска, хорошо дышать. Я ношу очки и мне нужна маска в которой они не запотевают, так вот эта отлично подходит.",Прекрасно!,FALSE,1612127174,ru-RU,"Nice mask, breathe well. I wear glasses and I need a mask that doesn&#39;t fog up, so this one is great.",en-US
0,iHerb Customer,0,0,e464ac62-8624-4620-a2f0-8c7c506f2e78,0,en-US,2021-01-31T16:16:51.934Z,103205,0,257,50,Good ,ممتاز!,FALSE,1612109812,en-US,,
0,Bkr-banamah,0,0,eaf42124-cf74-47d4-a500-10a7b66f52d1,0,ar-SA,2021-01-31T10:22:49.089Z,103205,0,18,40,ممتازه ,جيد,FALSE,1612088569,ar-SA,Excellent,en-US
1,iHerb Customer,0,1,7fbec4eb-127e-4f74-a95e-3894f7893e90,0,en-US,2021-01-26T09:26:41.726Z,103205,0,68,50,"Vert good quality mask, little bit big ",Excellent!,TRUE,1612042002,en-US,,
0,iHerb Customer,0,1,285fffe9-1594-47bb-bec0-26e86d626fc9,0,ru-RU,2021-01-26T06:34:31.538Z,103205,0,59,40,"Маска понравилась, легко дышать.",Хорошо,FALSE,1612031672,ru-RU,"I liked the mask, it&#39;s easy to breathe.",en-US
0,iHerb Customer,0,0,e52a8c30-74fa-4389-bafd-72fe4050eda6,0,en-US,2021-01-30T14:48:23.983Z,103204,1,45,50,Good mask. Recommend!,Excellent!,FALSE,1612018104,en-US,,
0,iHerb Customer,0,0,f5f98758-d37d-4408-9db6-2676075c942c,0,en-US,2021-01-29T17:08:11.26Z,103204,0,2,50,Very cool.. you can breathe easily with whole protection. I recommend it,Excellent product ,FALSE,1611940091,en-US,,
0,iHerb Customer,0,1,d89fb233-5405-439d-86c4-b79901209641,0,en-US,2021-01-25T03:57:40.051Z,103204,0,25,50,Good protection and can breathe well when putting it on.,Excellent!,FALSE,1611935860,en-US,,
1,iHerb Customer,0,0,f3910f95-9c5a-4d04-8243-9325734394d8,0,zh-TW,2021-01-29T10:53:47.126Z,103205,1,93,40,尺寸有點大,尺寸大,TRUE,1611917627,zh-TW,Size is a bit big,en-US
0,iHerb Customer,0,0,9632d62a-c67d-4f90-a901-6ec797d0bbd5,0,en-US,2021-01-29T06:48:21.716Z,103205,0,7,50,Excellent!,Excellent!,FALSE,1611902902,en-US,,
1,iHerb Customer,0,0,1b078a09-98bc-4c49-8244-fa0bce8e6167,2,en-US,2021-01-29T00:58:34.218Z,103204,0,0,50,The quality is good.And the speed of delivery is faster than we thought.,Excellent!,TRUE,1611881914,en-US,,
0,iHerb Customer,0,0,4b20fde6-9190-49ec-9bf8-23656f5ab760,0,en-US,2021-01-28T00:34:30.458Z,103204,1,9,50,Amazing ,Excellent!,FALSE,1611794070,en-US,,
0,iHerb Customer,0,1,bf031624-a02a-46c0-a4b2-2d03c1a0585b,0,ru-RU,2021-01-22T11:33:24.039Z,103204,0,4,50,"Очень понравилась маска, дышать удобно, губами не дотрагиваешься, сидит плотно, рекомендую эту маску",Прекрасно!,FALSE,1611704004,ru-RU,"I liked the mask very much, it is comfortable to breathe, you don’t touch your lips, it sits tightly, I recommend this mask",en-US
0,Vergissmeinnicht,0,2,154d34bd-15ef-4f41-95dc-2a23a385686d,0,ru-RU,2021-01-17T10:51:22.944Z,103205,71,277,30,"сомнительная защита, но так как обязанность носить, то сойдет",OK,FALSE,1611658283,ru-RU,"dubious protection, but since the obligation to wear, it will do",en-US
0,iHerb Customer,0,2,cad697a0-dd1e-4734-a65b-58a3cf2379d0,0,en-US,2021-01-17T07:51:18.193Z,103205,0,178,30,"These Korean-made KF94 are still much better than KN95 made in China but there are a few other KF94 on this site that I prefer more. These are cheaper than other KF94 and you can feel the difference. If you are going to wear a short time, no problem but for a long day at school or work I recommend the more expensive ones that seem to be of better quality.",Good,FALSE,1611647478,en-US,,
0,iHerb Customer,0,2,e6cb95b7-8d19-4cdd-bf50-951097fb02c1,0,en-US,2021-01-16T12:31:40.52Z,103204,0,1,40,mask very comfortable,satisfied,FALSE,1611577901,en-US,,
0,iHerb Customer,0,1,88e13a3c-754b-43bf-928a-643aee629c02,0,zh-CN,2021-01-20T21:07:42.198Z,103205,0,10,30,比预期的要薄 而且太大了！几乎把我整张脸罩住,一般,FALSE,1611565662,zh-CN,It is thinner than expected and too big! Almost cover my whole face,en-US
